floor,rooms,sq,district,distance_to_nearest_metro,distance_to_pkin,living_condition_index,age_of_house,es_index,price
4.0,4.0,87.75,Targówek,0.56525694021843,6.127720344839511,0.4648156461321328,3,0.9634897574944736,1220000.0
2.0,3.0,69.59,Ursynów,1.3860446779782731,10.253480866517846,0.5689313315032801,6,0.7982695675574003,820000.0
5.0,3.0,48.5,Śródmieście,0.5239707618448809,1.0545132578361285,0.7786330330226159,51,0.3883423681464758,624000.0
1.0,2.0,43.0,Włochy,3.773771488917721,6.4456601977431545,0.5270509602298092,20,0.9032100104949997,410000.0
1.0,3.0,56.11,Białołęka,4.369007297437188,10.843383161490951,0.2911284526746543,1,0.83687210219491,399944.0
0.0,3.0,73.2,Wilanów,3.847390005501828,11.284376312555644,0.4175158518390672,12,0.9471790804632503,880000.0
0.0,3.0,66.66,Włochy,0.43556449092625094,0.02832371015692246,0.5698190921918048,1,0.7666558927551389,799000.0
1.0,3.0,53.1,Włochy,3.072646577868593,8.282825522212809,0.48230760356476704,0,0.7959539127634606,658000.0
10.0,3.0,57.2,Wola,12.258079853954994,16.055184178141225,0.6430705704240521,49,0.7554386739088819,650000.0
0.0,3.0,65.0,Mokotów,0.534988961566794,4.3627269011195144,0.6567672534238546,1,0.9375511089977375,1560000.0
1.0,1.0,21.64,Śródmieście,1.007232059719584,1.7249707735813624,0.8557477403488252,65,0.4365320780887389,330000.0
0.0,1.0,25.9,Ochota,2.8411418336990386,3.900839460542683,0.7061603731287729,55,0.5884829327202256,323750.0
3.0,2.0,39.0,Wola,0.1566164850086975,3.560946574911859,0.6181797584093607,5,0.7020217486059668,550000.0
7.0,4.0,138.92,Ochota,1.5076147787485004,2.5341529276943904,0.6470898222336495,1,0.666348920524095,2286000.0
10.0,4.0,114.1,Wola,0.1566164850086975,3.560946574911859,0.6264293707538982,1,0.7657956706561069,1622000.0
3.0,4.0,80.02,Wola,0.3142032301017316,2.8729802635414234,0.6663743153881675,23,0.7469064545696242,1030000.0
2.0,3.0,57.0,Białołęka,3.129710174328869,10.094153694418107,0.2419510530548791,8,0.9122807137518082,490000.0
6.0,4.0,157.67,Mokotów,0.15682639859814118,4.7719926840652205,0.7319778655305265,2,0.8103137221374691,1990000.0
3.0,5.0,144.0,Praga-Południe,3.083492568232959,5.317792864936436,0.5410028202417749,22,0.8890659666425376,1250000.0
4.0,1.0,25.9,Włochy,3.4671038027990333,5.318103126355808,0.575090564373266,9,0.857388159960213,310800.0
7.0,3.0,62.0,Ursus,6.816174698913048,9.125942599137403,0.30982621617800504,3,1.00316516239897,599999.0
8.0,1.0,28.0,Mokotów,3.3348720784432317,7.473366343831576,0.6223499830307002,0,0.8362121442193786,389999.0
1.0,3.0,64.8,Białołęka,3.893842204067412,9.1914652783235,0.24002628060838663,0,0.9118753947775621,504000.0
3.0,3.0,59.59,Praga-Południe,2.1453704302127226,5.017604935059145,0.540256894540554,1,0.9028529298318015,607807.31
2.0,2.0,45.0,Ursynów,1.3860446779782731,10.253480866517846,0.5355274765797668,1,0.8950478316187529,565000.0
10.0,2.0,38.0,Targówek,1.2912096115900873,6.625957513583989,0.49963220315341655,50,0.8826574901151002,330000.0
3.0,4.0,95.25,Praga-Południe,1.993290774867635,4.4745223113930574,0.5523692807506959,0,0.8420224789603066,1047750.0
3.0,2.0,49.0,Bielany,1.0567659934578277,8.163574979698433,0.3264686538951502,51,0.712107913962366,490000.0
3.0,4.0,102.0,Mokotów,11.374878315177874,15.158717256724286,0.619371148399791,3,0.8288117304758442,2200000.0
7.0,4.0,85.62,Wola,0.9799938168491653,3.6818780835859277,0.6130211115408113,0,0.7666541485599998,1027440.0
6.0,3.0,93.78,Mokotów,1.6510686064585909,4.085459619638441,0.6417688518802036,13,0.9198232133632082,1990000.0
1.0,4.0,84.0,Praga-Południe,1.993290774867635,4.4745223113930574,0.5781323104775677,35,0.8870818489726128,849000.0
2.0,2.0,36.3,Mokotów,0.36462547831681097,6.294262042058623,0.6948145022337116,51,0.8838961903757283,455000.0
0.0,3.0,72.0,Bemowo,4.3552298655305215,8.020101251726938,0.3530214609161098,11,0.8022014414149886,879000.0
7.0,1.0,27.05,Wola,1.626786192373822,3.0981326995184038,0.59905477280223,0,0.7528659491869243,566000.0
3.0,1.0,20.0,Praga-Północ,0.9544504855675566,3.793345635983467,0.4694517079860572,51,0.5886279535542316,290000.0
4.0,1.0,23.0,Ochota,2.283529009229309,3.173343998117241,0.6979609763263813,55,0.5917840640550093,319000.0
1.0,3.0,57.55,Białołęka,2.936253621802297,9.886287778009715,0.2893231304499028,11,0.908498646459867,460000.0
1.0,2.0,81.2,Mokotów,1.0652690079693063,3.7194360689910875,0.7217251323838493,3,0.7935605574744615,1170000.0
2.0,3.0,57.13,Białołęka,4.369007297437188,10.843383161490951,0.2405692045382181,1,0.9642955526234441,378400.0
7.0,3.0,84.3,Mokotów,0.20501835819448613,5.314123764382607,0.6708992513791668,3,0.870078563079965,1700000.0
3.0,1.0,48.2,Wola,0.1566164850086975,3.560946574911859,0.6011091505576875,57,0.7131808495201004,545000.0
1.0,3.0,59.54,Żoliborz,1.009835170340197,1.4367809878092188,0.5692842479628047,35,0.9726088729803583,655000.0
3.0,4.0,163.0,Mokotów,2.4909011916369406,4.994823304914785,0.6554891943512096,11,0.9172041732875088,1999000.0
4.0,3.0,50.16,Białołęka,4.917347796567095,12.501912516170425,0.23903607869843807,1,0.8491773684269833,450938.0
7.0,2.0,49.0,Żoliborz,0.15072636401499562,4.380564652329655,0.5702122820703741,41,0.9184277980253687,575000.0
10.0,3.0,50.0,Ursynów,0.5373667256184973,7.896205920762303,0.5068452874421377,13,0.8866402396826328,719000.0
8.0,4.0,83.0,Wola,0.1566164850086975,3.560946574911859,0.6618623468038287,4,0.7686510345812189,1280000.0
5.0,2.0,52.89,Bielany,0.3322173921098312,5.664181961872523,0.3739977939659677,0,0.8214824798291325,676300.0
3.0,4.0,86.84,Praga-Południe,1.993290774867635,4.4745223113930574,0.5319449770142891,31,0.865184332204804,720000.0
3.0,1.0,17.61,Ochota,2.283529009229309,3.173343998117241,0.6906503959615624,98,0.6020549154873324,320000.0
4.0,3.0,64.0,Mokotów,2.4909011916369406,4.994823304914785,0.693384845467044,2,0.9439051520122977,766900.0
3.0,2.0,82.9,Ursynów,0.6969957320815006,10.663698997360697,0.47312947399124355,0,0.8038105291711437,1077700.0
10.0,3.0,52.5,Wola,0.9799938168491653,3.6818780835859277,0.6011861562040374,0,0.7564233602742692,714000.0
2.0,3.0,47.6,Wola,0.7801794195553658,2.3350675162621832,0.6995140560218873,66,0.7625822537623824,575000.0
6.0,3.0,48.0,Żoliborz,1.0850991494574778,4.89832597565076,0.5920945651946089,49,0.9300292955181854,505000.0
4.0,1.0,40.96,Praga-Północ,0.6436788053225815,3.9494984290244877,0.5049603071972516,3,0.6336467481536139,598000.0
5.0,2.0,50.7,Targówek,1.2374134220889015,7.219607713637581,0.48739929454021846,33,0.9460786889098216,480000.0
2.0,2.0,36.44,Białołęka,4.369007297437188,10.843383161490951,0.24781421867461081,1,0.8683152315004438,297634.0
4.0,3.0,48.99,Włochy,4.494548154155317,7.390424109671547,0.4864063859161567,1,0.8644463304481717,438521.1
5.0,3.0,68.56,Żoliborz,0.5129949126961928,4.2842220827227315,0.6287122234707808,1,0.9234349701589617,959000.0
1.0,3.0,63.0,Mokotów,2.4909011916369406,4.994823304914785,0.7129879721853909,29,0.7766043733992385,696000.0
5.0,2.0,56.7,Mokotów,0.534988961566794,4.3627269011195144,0.7398805937787464,73,0.8541553112335811,649000.0
8.0,2.0,50.0,Wola,0.1566164850086975,3.560946574911859,0.5920645406398837,9,0.8172167739950641,670000.0
0.0,2.0,58.7,Bemowo,2.174360721745314,5.852228455704052,0.35440383062519265,19,0.8270655917902261,649000.0
1.0,3.0,55.0,Białołęka,4.369007297437188,10.843383161490951,0.2765695695069738,1,0.9595430037235716,391300.0
8.0,1.0,28.3,Ochota,0.43556449092625094,0.02832371015692246,0.7379130893356486,47,0.5974688404346324,335000.0
3.0,2.0,36.0,Ochota,2.283529009229309,3.173343998117241,0.6704041378352501,45,0.5917712979805878,409000.0
1.0,4.0,63.5,Bemowo,2.627433744531047,6.335516789024997,0.2970906241279195,44,0.861567613346033,489000.0
0.0,3.0,67.2,Ursynów,1.3156339424193106,8.849724543573332,0.49372213636727175,3,0.9504611856297469,829000.0
3.0,2.0,53.9,Wilanów,1.724908698496279,9.650367059158693,0.43957011912790195,9,0.990849901741208,720000.0
1.0,4.0,95.0,Ochota,2.283529009229309,3.173343998117241,0.64962500555624,1,0.6064762834412661,1199997.0
3.0,2.0,80.0,Ursynów,1.3860446779782731,10.253480866517846,0.503753536183821,33,0.8810283224683174,639000.0
10.0,1.0,20.0,Śródmieście,0.24680483544885537,0.26028604353423723,0.9230433603843341,0,0.41611989254668635,345000.0
7.0,1.0,25.16,Śródmieście,1.1783488956715982,3.4380198026508344,0.909522651146631,1,0.4402744369354944,409000.0
8.0,2.0,65.7,Bemowo,2.6977374775250196,6.411034460051335,0.32217282559083155,21,0.8912150576753047,685000.0
6.0,3.0,79.47,Śródmieście,0.24751479487484437,0.8726978421186736,0.9047687487648421,69,0.3728987575863724,1280000.0
0.0,2.0,37.0,Mokotów,2.4909011916369406,4.994823304914785,0.6898417278588649,82,0.9071721963528387,465000.0
2.0,2.0,53.0,Mokotów,2.8851264692499163,4.273091989698342,0.7217277435723958,21,0.8731406365776873,529000.0
3.0,4.0,106.0,Bemowo,2.6977374775250196,6.411034460051335,0.3020087504192494,21,0.8566193366406756,649990.0
0.0,5.0,300.0,Ursynów,1.4395286488420724,8.062045365975104,0.5246410259967998,25,0.8478720788873484,1899000.0
8.0,2.0,53.0,Wola,0.9253348354771215,1.6349822176775346,0.5940892943787389,18,0.7696325355276531,785000.0
7.0,2.0,49.0,Żoliborz,0.48785384722309727,5.670047618726397,0.6041689155482857,41,0.9202338107228986,575000.0
3.0,3.0,68.0,Wilanów,1.724908698496279,9.650367059158693,0.42601305416901547,4,0.9113838480695119,870000.0
2.0,3.0,67.1,Włochy,3.899677360436927,6.216376771299029,0.5411867815478041,8,0.8522509817786063,879000.0
0.0,3.0,48.0,Bielany,0.7910932949755947,7.856737713106305,0.38565956454925276,54,0.8134640670292177,410000.0
3.0,3.0,54.8,Bielany,2.659047597145146,6.928293140576701,0.3295542711675631,43,0.7606106497707584,614000.0
1.0,2.0,46.86,Włochy,4.494548154155317,7.390424109671547,0.5480041883300537,1,0.9004940486846038,397000.0
6.0,4.0,68.0,Praga-Południe,1.993290774867635,4.4745223113930574,0.6056160111548259,31,0.8829702341354062,672000.0
7.0,2.0,32.0,Mokotów,0.809682187551625,5.1952403707091035,0.6923044018820866,41,0.814030454930927,449000.0
8.0,2.0,38.0,Targówek,2.08392815018489,6.6774951127777715,0.5027626560381975,46,0.9629737417311857,399000.0
1.0,5.0,118.23,Ochota,1.4316607989709775,2.4200778512146868,0.618163411466864,20,0.6680826747487448,1350000.0
3.0,2.0,41.0,Wilanów,2.4762145970161153,8.275405690772438,0.41198182915871734,4,0.8623788083952733,670000.0
0.0,2.0,47.0,Śródmieście,0.43556449092625094,0.02832371015692246,0.8640203486817534,96,0.4460907162293754,799000.0
2.0,6.0,218.56,Żoliborz,1.009835170340197,1.4367809878092188,0.6444648254471647,1,0.8993384364773318,5300000.0
3.0,3.0,64.0,Białołęka,4.951905478123489,9.828843897079137,0.2709064895884781,19,0.8428444299917441,549000.0
4.0,2.0,43.15,Białołęka,4.951905478123489,9.828843897079137,0.24334736667709306,9,0.8719601324047153,420000.0
10.0,1.0,18.0,Wola,0.9799938168491653,3.6818780835859277,0.706038108469977,0,0.7748818821685726,325000.0
5.0,2.0,52.8,Żoliborz,0.5112420725452168,3.1848906732443907,0.6457636269366435,8,0.9585986614266605,850000.0
2.0,2.0,62.0,Śródmieście,0.24751479487484437,0.8726978421186736,0.8451271278065758,131,0.4052132040618157,1305000.0
5.0,3.0,60.9,Praga-Południe,4.53256105838912,6.828677070581103,0.5549480467009271,1,0.8224803248381624,615200.0
3.0,2.0,43.0,Wola,0.6796256605707525,2.528952047438091,0.646027352228333,2,0.8174729919020757,660000.0
4.0,2.0,45.73,Praga-Południe,4.595402102264295,6.853346184585804,0.5566061171918129,0,0.8979211981738532,511700.0
1.0,3.0,71.0,Bemowo,2.6977374775250196,6.411034460051335,0.33505361578836557,16,0.8923485725293379,685000.0
1.0,2.0,51.0,Bemowo,2.6977374775250196,6.411034460051335,0.3127425718198068,43,0.8318184631194102,505000.0
2.0,3.0,94.78,Mokotów,0.43556449092625094,0.02832371015692246,0.6318452994822634,21,0.7930711722678745,1135000.0
2.0,2.0,45.17,Bemowo,2.6977374775250196,6.411034460051335,0.3261129656787029,18,0.884682458325453,539000.0
4.0,2.0,45.0,Ursus,7.161150592887397,9.415213875596814,0.31807517521043555,20,0.9396657664719147,395000.0
1.0,2.0,33.0,Mokotów,0.519195632103019,6.94425492588775,0.7190046137577233,0,0.8560536441595401,409000.0
0.0,3.0,58.0,Mokotów,0.763518168131845,6.804432959303177,0.7167997630871186,51,0.8245672645387262,590000.0
1.0,3.0,56.6,Wawer,9.933191891132347,15.644386015118418,0.3493821393495555,1,0.5160791458554467,599444.0
3.0,2.0,49.0,Bemowo,2.6977374775250196,6.411034460051335,0.29596771027914437,19,0.9132506760078997,595000.0
7.0,2.0,37.0,Ursynów,1.3860446779782731,10.253480866517846,0.5597853765784075,13,0.8097804529107475,480000.0
0.0,2.0,46.0,Praga-Południe,1.993290774867635,4.4745223113930574,0.5663438803532066,58,0.8794628549951401,499000.0
8.0,2.0,41.5,Bielany,2.0807038805678673,6.669540142935532,0.35419490687557287,48,0.715403988874766,480000.0
2.0,2.0,42.0,Żoliborz,0.8931839368703027,4.756051174649994,0.6476731516042539,50,0.8613816019964821,510000.0
2.0,2.0,48.0,Ursus,6.6950354898439945,9.324750493374305,0.27077555166797873,24,0.8662579277003265,417000.0
10.0,1.0,20.0,Śródmieście,0.24680483544885537,0.26028604353423723,0.8346846375863566,0,0.40082988220033144,345000.0
0.0,4.0,110.08,Mokotów,1.368421352389063,3.6866718718020244,0.7222813168860757,2,0.850211432062104,2250000.0
3.0,1.0,38.4,Ursus,6.514660573721481,9.329361463786656,0.27696233205495696,21,0.9768066467959224,420000.0
2.0,5.0,336.0,Mokotów,0.43556449092625094,0.02832371015692246,0.7278600471303891,3,0.8942730502449271,6820000.0
6.0,3.0,59.62,Wola,2.0406380624052787,5.326341048339827,0.717148160284844,1,0.7427079125221638,669000.0
3.0,2.0,38.0,Wola,0.1566164850086975,3.560946574911859,0.6166008439020377,0,0.6931911064007971,487000.0
1.0,5.0,147.49,Wawer,7.0669757390932135,9.215911041145077,0.35032472273784293,1,0.5037303390564725,899000.0
0.0,2.0,51.0,Białołęka,4.951905478123489,9.828843897079137,0.24782664261695417,2,0.8558224044259434,469999.0
1.0,3.0,84.0,Mokotów,0.763518168131845,6.804432959303177,0.6724827543291394,2,0.9069323979654565,1390000.0
1.0,2.0,47.3,Praga-Południe,4.428566319868706,7.048644487956121,0.5733105847341611,42,0.9553414138941062,420000.0
3.0,4.0,121.0,Bemowo,2.6977374775250196,6.411034460051335,0.3499734746071222,26,0.9135169428108771,950000.0
1.0,2.0,45.0,Ursus,6.365762455624382,9.1603688611183,0.3266044061675947,10,0.9356319795542515,480000.0
0.0,4.0,80.0,Mokotów,2.4909011916369406,4.994823304914785,0.6533630261340813,0,0.9219832586925281,929000.0
1.0,3.0,62.74,Białołęka,4.369007297437188,10.843383161490951,0.260983032266008,0,1.0001425757263505,505057.0
3.0,2.0,51.0,Mokotów,0.6969974210673511,3.6230219627920635,0.723652821813357,21,0.8860914875999284,599000.0
3.0,3.0,62.0,Praga-Południe,1.993290774867635,4.4745223113930574,0.5070597806369345,43,0.8067565324516881,648000.0
2.0,3.0,67.2,Bemowo,3.518386630127499,6.639431716445533,0.3243766820142714,31,0.8604778498999998,715000.0
6.0,2.0,47.58,Wola,1.2581836400080328,3.759147830983273,0.6798969105227295,0,0.7250317144747691,568596.0
1.0,4.0,91.48,Ursynów,0.6969957320815006,10.663698997360697,0.544630943274631,0,0.9270009121679657,1170944.0
4.0,1.0,27.0,Żoliborz,1.0850991494574778,4.89832597565076,0.5488760975028322,50,0.9604483127575981,349000.0
2.0,1.0,20.1,Praga-Północ,0.41990459852468875,3.8800538901177464,0.5224844519323252,62,0.6366952745716208,293000.0
2.0,2.0,41.49,Białołęka,8.590898021921827,14.568040107175486,0.2526168981940587,2,0.9340939690496235,380000.0
9.0,2.0,44.2,Białołęka,4.951905478123489,9.828843897079137,0.2486553881134808,18,0.9651484959497788,360000.0
4.0,3.0,68.0,Ursynów,1.3860446779782731,10.253480866517846,0.5557025442638536,1,0.821686684260723,655000.0
1.0,3.0,57.0,Targówek,0.6682554815292581,5.980828169701148,0.5124606434401082,44,0.8265899313564776,512000.0
1.0,3.0,53.85,Rembertów,6.9563188794862185,11.18009563177826,0.3737084770761046,5,0.9179708219520338,527000.0
3.0,2.0,48.0,Białołęka,4.951905478123489,9.828843897079137,0.24821424586118956,7,0.9589234774481865,470000.0
2.0,3.0,69.89,Wola,1.2581836400080328,3.759147830983273,0.66833903458287,0,0.6987334512529787,734264.0
1.0,5.0,169.4,Śródmieście,0.24751479487484437,0.8726978421186736,0.8228588992468916,91,0.4196472074585866,2750000.0
1.0,2.0,42.5,Bielany,1.3375742885188746,6.505846313601686,0.331831613628106,57,0.7050167237342814,520000.0
1.0,1.0,30.0,Śródmieście,0.43556449092625094,0.02832371015692246,0.9152992309145755,68,0.4139421468319825,600000.0
4.0,2.0,38.0,Wola,0.447373648516741,2.3940869530170428,0.6780056504743442,57,0.7923730474230296,479000.0
3.0,5.0,196.0,Ursynów,0.5439132018731344,11.934450994138015,0.5264449481914251,26,0.8197289550525314,1690000.0
9.0,3.0,67.0,Bemowo,2.6977374775250196,6.411034460051335,0.3311778972057707,30,0.821216714207832,612000.0
5.0,1.0,26.0,Bielany,2.4676424762100613,6.6304911456269995,0.3340753684696735,47,0.808557799266872,330000.0
4.0,2.0,43.0,Żoliborz,0.8931839368703027,4.756051174649994,0.6120067680226219,51,0.9654787332357901,500000.0
2.0,1.0,31.0,Mokotów,0.7091312883830322,3.432041162453335,0.7096658953196429,69,0.8839967182587934,365000.0
1.0,2.0,55.25,Wola,0.4758176893020163,2.1799094702543127,0.5961740115519507,85,0.6998071952940196,635000.0
4.0,3.0,83.06,Wola,1.6488597561865235,5.313746681395425,0.6406829190970166,12,0.7986876837481746,995000.0
3.0,2.0,52.0,Praga-Południe,1.993290774867635,4.4745223113930574,0.5180767397960883,66,0.9687456136626386,549900.0
10.0,3.0,75.0,Praga-Południe,4.595402102264295,6.853346184585804,0.5252731220834334,13,0.865131404288846,779000.0
0.0,5.0,134.0,Wawer,10.149714209734512,13.377224885282073,0.36050026817405706,9,0.5128327528026903,850000.0
3.0,2.0,42.1,Ursus,6.450661114576308,8.814011413502783,0.32495480051664616,0,0.8720487747768825,399000.0
5.0,3.0,45.56,Śródmieście,1.1194094161523975,1.7518262042686985,0.8512044463504771,51,0.41121826922368104,529000.0
1.0,4.0,112.83,Mokotów,0.5287335592369033,3.266639725723833,0.7449272073967287,84,0.8746774190960377,1599000.0
10.0,3.0,75.0,Praga-Południe,281.36800981969924,290.79156331422257,0.520683331918237,14,0.921534869614282,777950.0
5.0,2.0,53.0,Wola,1.323885353072896,4.073356582832086,0.7112903915281763,8,0.7691480893053455,649000.0
1.0,5.0,105.0,Targówek,0.6682554815292581,5.980828169701148,0.4792039835998776,1,0.8678586369237441,450000.0
4.0,3.0,60.0,Bielany,1.3375742885188746,6.505846313601686,0.34772609094191936,11,0.8168623008723283,720000.0
2.0,2.0,37.29,Białołęka,4.369007297437188,10.843383161490951,0.25126742706336586,1,0.9086393552192129,298000.0
9.0,3.0,48.0,Mokotów,0.534988961566794,4.3627269011195144,0.6439678606764618,56,0.8691097071995963,639000.0
3.0,2.0,54.0,Śródmieście,0.24751479487484437,0.8726978421186736,0.7862367104239765,3,0.3738797678969,1394000.0
8.0,2.0,37.1,Wola,1.6488597561865235,5.313746681395425,0.6357899042445675,48,0.687810019049387,445000.0
3.0,5.0,164.0,Ursus,0.653230023690328,2.1488138944080433,0.2961383458012856,16,0.9256168501107914,1100000.0
0.0,3.0,62.0,Bemowo,4.160932924265061,7.803519666075373,0.31092405039928644,11,0.88356932291943,704000.0
10.0,2.0,43.43,Śródmieście,0.4689940785432357,0.9711601086366757,0.8643033491708297,2,0.4399118411070703,803455.0
8.0,3.0,46.2,Mokotów,0.7946227327203593,4.960592304268972,0.6662813751929623,54,0.8803091864413745,495000.0
0.0,5.0,132.44,Rembertów,7.111991759762558,11.195455619672535,0.33929402413110255,11,0.8638510926258599,595000.0
3.0,3.0,65.3,Żoliborz,0.15072636401499562,4.380564652329655,0.6317636149839575,7,0.9186782268388297,910000.0
4.0,1.0,26.3,Wola,0.6823221463022312,2.040709778194668,0.6723926411284801,55,0.705373060562655,350000.0
4.0,4.0,84.0,Wilanów,0.4960390842261505,0.7189448379859399,0.3626607690237245,5,0.8301488385446263,1276800.0
2.0,3.0,53.84,Mokotów,0.3981126014961308,5.021013653850235,0.6571771916861333,4,0.7759634618667735,749900.0
4.0,4.0,89.6,Mokotów,0.519195632103019,6.94425492588775,0.715540439373311,0,0.8013074160337214,851230.0
2.0,2.0,62.4,Wola,0.35268416208173103,3.2187424749727422,0.7147516467886069,13,0.6788083348391091,790000.0
6.0,2.0,37.0,Wola,0.1566164850086975,3.560946574911859,0.6609722575734983,36,0.7946410269820157,477900.0
6.0,2.0,53.25,Mokotów,1.5704340296240689,4.372732656566615,0.7197562250239923,1,0.8935644529883272,799000.0
0.0,1.0,36.0,Białołęka,4.951905478123489,9.828843897079137,0.2708561821140777,12,0.8544593407485892,325000.0
2.0,3.0,59.0,Wola,0.7537117565647786,4.430957649602987,0.6163418445424916,51,0.7259641444062834,550000.0
3.0,2.0,55.81,Praga-Północ,0.8253281494829662,4.036249242786938,0.5033759317951952,16,0.5806490804805056,546938.0
3.0,4.0,98.5,Wola,0.1566164850086975,3.560946574911859,0.621419168990499,24,0.8008952173182824,1150000.0
1.0,2.0,45.5,Targówek,0.8555066689889277,6.068472623596189,0.44643357211594714,41,0.9109804246965519,385000.0
7.0,4.0,120.0,Mokotów,1.0770111771248434,6.172632694576829,0.6871171507259562,2,0.8412391522428815,2060000.0
1.0,2.0,40.7,Ursus,5.747764192373684,7.882318908706781,0.3042424721807389,0,0.9099171226752725,400895.0
7.0,2.0,37.0,Żoliborz,0.15072636401499562,4.380564652329655,0.5805746750080433,7,0.9723088080469774,549000.0
7.0,4.0,81.21,Śródmieście,0.24751479487484437,0.8726978421186736,0.8974355208972965,19,0.43667156906341187,1180000.0
7.0,3.0,73.0,Praga-Południe,1.993290774867635,4.4745223113930574,0.5218648699857545,34,0.9275247797801116,640000.0
9.0,1.0,30.0,Targówek,0.6682554815292581,5.980828169701148,0.4492721828205587,48,0.9122805718004,309000.0
0.0,2.0,61.2,Mokotów,2.072694939860816,3.5816282119780927,0.613873672277932,21,0.8554222885579734,720000.0
2.0,2.0,48.1,Bielany,0.7342862580725679,5.592064181897491,0.32508877983911655,51,0.7793190122211063,469000.0
4.0,2.0,41.68,Praga-Południe,4.309423598976693,7.149523136276825,0.5357457206614639,0,0.9327858185549146,387794.0
0.0,1.0,16.0,Ochota,1.6709726775522884,2.3539160842993656,0.6979838887231428,70,0.6340047550218665,279999.0
1.0,2.0,55.0,Wawer,6.8741435427296045,9.020034858708495,0.34926533090819367,5,0.47608128307086833,600000.0
0.0,3.0,60.0,Białołęka,5.275577013034318,13.944545612571297,0.24614975956826962,15,0.9051401186077724,525000.0
3.0,2.0,39.0,Wola,0.1566164850086975,3.560946574911859,0.6896643746871318,49,0.7595233247633314,559000.0
2.0,2.0,45.9,Ursynów,1.4395286488420724,8.062045365975104,0.47448585294549694,1,0.8250392863225864,500000.0
2.0,2.0,56.95,Bielany,0.3322173921098312,5.664181961872523,0.3485857050487573,0,0.8131159278570746,630100.0
0.0,3.0,52.11,Wola,1.1783488956715982,3.4380198026508344,0.6511540970585837,0,0.6803096940852158,735000.0
2.0,2.0,46.2,Wawer,10.071708870770667,11.998789371788932,0.37668962468570916,36,0.4784518821261483,409000.0
5.0,2.0,47.0,Ursynów,1.3860446779782731,10.253480866517846,0.5688786545468734,39,0.8106732349279065,515000.0
10.0,3.0,50.0,Wola,1.2701722300891882,4.9511857709571805,0.6156726861170431,46,0.6784781809617088,419000.0
2.0,4.0,181.0,Wilanów,4.547890671182091,10.756355543015921,0.4300451188036868,19,0.8478697684738546,2750000.0
5.0,3.0,54.5,Wola,0.22536867584382367,0.6569202862594545,0.6776839305548318,57,0.7126177596973177,780000.0
5.0,2.0,50.5,Bemowo,2.742870095304084,6.088645296896195,0.3320718858230007,37,0.860027515960901,440000.0
0.0,2.0,31.5,Praga-Północ,1.6311787084291867,4.80976176479963,0.5292909472873005,101,0.6071854701296762,255000.0
3.0,3.0,89.86,Mokotów,0.534988961566794,4.3627269011195144,0.7053609720018221,15,0.8485772361793571,1325000.0
1.0,2.0,38.0,Wola,0.6439007618897018,1.3666621003457209,0.7089653108170553,53,0.7808679630799497,568000.0
4.0,2.0,63.5,Ursus,0.37587167735542143,1.065788850126499,0.3025778364345855,1,0.8473609577643042,564500.0
7.0,1.0,31.0,Mokotów,2.3560542028186493,5.2854603986101205,0.6949277072574173,48,0.9424773411030055,390000.0
2.0,3.0,53.4,Targówek,2.08392815018489,6.6774951127777715,0.4743092358616498,46,0.8418411618662451,469000.0
10.0,2.0,40.89,Wola,12.258079853954994,16.055184178141225,0.6067451978290038,14,0.7214922039441314,776602.0
1.0,3.0,59.6,Śródmieście,0.24751479487484437,0.8726978421186736,0.7996615657431347,69,0.4281437433271616,780000.0
7.0,5.0,66.0,Wola,0.7801794195553658,2.3350675162621832,0.6448127555056106,21,0.7983298696372054,719000.0
5.0,3.0,64.2,Wola,0.6199818786932755,3.5171736976530545,0.5983771060003824,58,0.7596434186323674,695000.0
10.0,1.0,18.0,Śródmieście,0.24680483544885537,0.26028604353423723,0.8304752092226385,0,0.41363502037143945,345000.0
0.0,4.0,78.9,Praga-Południe,4.43670891401149,6.8365166873178325,0.5825707644406265,43,0.8395825042431068,720000.0
6.0,2.0,62.4,Śródmieście,0.3400566265032713,1.2374015995303842,0.7907061404547797,86,0.42619324018733035,1330000.0
1.0,3.0,62.66,Wola,0.7708426398477619,1.784345708104918,0.6900539295440025,0,0.7934502416321184,786550.0
1.0,3.0,89.55,Śródmieście,1.837066060126911,3.0556350067096254,0.8347671793031832,1,0.366505406855409,1850000.0
2.0,4.0,122.15,Śródmieście,0.7845992635570235,1.712809723375825,0.8494421520246043,1,0.3761604132647723,2959782.53
2.0,2.0,41.18,Włochy,0.43556449092625094,0.02832371015692246,0.5603959421283201,0,0.8878204087860273,429000.0
0.0,1.0,30.0,Mokotów,3.721119394301672,6.413487328531847,0.6122438676217109,48,0.7949752026674736,345000.0
8.0,2.0,42.0,Mokotów,0.06536365922533854,6.910481712997248,0.7019611710537507,42,0.934728290379543,499000.0
1.0,3.0,71.2,Wawer,9.644987251537618,11.82359649016913,0.396732522472899,51,0.5084866855128731,569600.0
1.0,2.0,52.7,Wilanów,1.6635041502852494,9.116899749271427,0.36227337182876346,8,0.8423723453290574,648480.0
3.0,2.0,47.0,Śródmieście,0.24751479487484437,0.8726978421186736,0.798372984451491,11,0.4349758018680602,865000.0
2.0,4.0,91.1,Wilanów,4.547890671182091,10.756355543015921,0.37731909356427656,0,0.9754882500365971,810500.0
